"x [nm]","y [nm]"
1475.82888,5443.45031
1492.87894,5448.48782
1483.99186,5444.03058
1961.33812,3960.18932
1972.00333,3978.44766
1680.85796,4588.13409
1641.34435,4635.69283
1675.0539,4670.11295
1661.68123,4647.71856
1644.3466,4663.52789
1527.27623,5112.98785
1648.33508,4659.92063
1652.91063,4582.09357
5929.42138,3197.63568
530.87712,1357.27947
1759.25662,4309.2881
3490.6148,1584.69542
3499.6791,1581.94517
5083.58474,2649.90238
5046.00776,2686.66393
2052.40984,2216.6904
2045.83693,2195.20236
2651.89603,3266.75665
4214.8201,2559.11885
5845.68787,3123.8691
4218.00619,2556.09957
5858.15748,3131.03224
1709.07895,4388.2902
1693.71474,4401.77261
2136.41295,3522.85791
2135.34076,3515.96886
1699.06932,4391.78367
2131.61891,3526.20294
4211.60959,2566.33049
1704.63081,4411.69165
4215.22647,2559.73914
4212.93631,2556.88451
4210.79351,2572.5845
4020.71084,2488.45296
4209.51351,2568.58731
3419.02092,1678.3024
3423.30589,1680.37053
4192.62322,2537.48934
4228.30001,2516.51022
5842.63918,2960.47122
548.81924,1502.08361
3281.11705,1793.67128
4323.27786,2502.82672
5842.51145,2943.52117
562.79178,1484.57524
4316.11491,2498.44518
512.90116,1434.11384
1586.58738,5103.38032
3284.09846,1800.03396
1599.20933,5072.36592
4013.17938,2543.09523
4964.74359,2583.16927
4020.4177,2555.40469
4964.31223,2582.26244
4017.01689,2548.42158
4963.18381,2576.4628
3721.70607,2486.90747
4964.38526,2579.11261
4876.41939,2579.69795
4915.7707,2583.65594
2692.08282,2555.90161
4966.76386,2581.06676
2697.07951,2541.36489
2695.36038,2556.12111
2691.80573,2559.26749
5742.52885,2902.59626
2982.27045,1947.39407
5736.42269,2899.52491
2986.99609,1930.88375
2987.96952,1939.96762
4358.15969,2567.00652
4342.70877,2550.76557
2974.10593,1942.53498
4353.71868,2557.75912
2128.67016,3524.19299
3527.11273,1031.22753
5391.67552,2787.02419
3118.58949,1858.90262
3651.21716,2451.904
2246.23543,3609.77759
3651.47778,2449.24713
1643.62792,4581.8389
3092.89198,3034.15161
1709.92147,4401.78659
2535.42722,3348.22542
1712.12857,4407.61251
2456.3773,3422.09695
2390.53226,3487.3817
2386.29453,3491.94456
2518.43338,3362.26607
3888.77978,2467.62924
3787.71061,569.59866
2709.5316,2522.51387
3886.53308,2482.73953
2707.35515,2519.69156
3881.6758,2468.67516
2705.42955,2513.31762
3159.55757,2906.51756
3164.07336,2911.2635
4782.88304,2601.61375
3166.83915,2913.25367
4784.23623,2613.36523
4678.7781,2502.96862
4677.67377,2513.3399
4733.32964,2568.36479
4713.45717,2546.28937
1770.49396,4213.99114
4686.26497,2524.82612
4744.1885,2574.94239
4769.62757,2608.6577
4797.76145,2631.4233
1489.6051,5315.78424
1852.44229,4130.39903
1487.77314,5312.90756
1856.60381,4128.67193
1856.23796,4135.78642
1851.97218,4126.04658
1857.00459,4140.91395
5102.14157,2694.1406
5101.63904,2689.78283
5089.62126,2694.76461
1907.91563,4031.99894
1917.77832,4031.80957
3135.99524,2949.15829
3117.37055,2956.39658
1485.57361,5218.0798
2823.06103,3137.29408
2818.95409,3151.03047
2951.18844,1974.55117
3502.45684,1519.43592
3192.824,2409.71493
3479.75808,1530.59901
3202.77654,2438.48979
3201.86858,2425.43793
3200.20027,2426.05444
3438.81327,898.52124
2960.64494,1977.83963
3485.47895,924.54605
2922.65172,1993.51282
3775.60176,2479.82683
3765.00924,2474.05088
4056.36463,2555.63958
5452.11045,2827.34305
5264.73538,2716.89483
5257.69617,2725.45247
5262.23051,2730.70463
5261.06457,2724.77093
5265.71797,2723.66117
2298.36474,2299.99913
5270.13533,2725.70437
2329.32717,2287.7958
2617.03339,2248.05672
5261.90102,2722.2361
2800.21154,2208.19474
2828.91141,2211.06148
3074.23021,1888.43701
3077.96061,1890.97933
3822.21644,2499.73569
3099.55477,1872.90676
3836.9404,2492.58066
2815.95946,2209.31914
1520.42052,5210.82611
2836.58474,2199.99759
1466.27411,1905.61079
2814.90505,2204.1986
2827.32824,2212.22503
2830.31005,2219.86931
5274.00436,2734.00872
2818.33338,2226.80666
3755.28285,2475.96371
3107.62423,1886.14271
3096.71733,1869.29242
1691.14055,4455.11738
3412.70991,2537.59448
3405.67664,2543.36779
3408.42896,2536.02515
2003.84829,2191.16968
2268.92612,3429.22224
2272.52322,3406.66428
1995.95832,2194.61659
2307.27404,3213.38225
1998.60961,2189.19433
2310.7733,3228.16748
1479.50372,5650.90856
2301.33107,3221.52902
1657.77833,4733.26671
2959.59602,3087.25064
3476.98403,2444.97831
3465.88183,2441.37344
4327.26783,2514.07868
4330.14348,2512.6034
4338.74658,2513.91181
1954.60165,3800.35216
1958.57462,3803.11161
5169.94714,2701.41985
3061.30939,3018.50418
3065.23811,3012.60313
4670.97197,2617.98921
4687.50614,2585.58717
4692.11729,2581.80335
3142.7102,2932.07705
4691.19256,2581.17651
3098.31064,2994.46232
2488.48496,2355.36122
2487.44196,2356.45952
2680.46514,2585.89551
1715.27188,2097.53098
3180.98693,2910.04739
3181.04581,2901.872
1893.26693,4063.67378
3173.80555,2904.39761
5418.89339,2768.02486
1889.93687,4073.08404
1902.33394,4076.83586
3172.92719,2894.35461
3178.84791,2894.60903
5408.67376,2772.94835
5423.27485,2783.27172
3178.53024,2906.96199
3172.1846,2865.06869
3171.55814,2863.00114
3107.42613,2433.35602
1440.11311,1835.77116
3117.0956,2430.62638
1426.1603,1851.16109
2468.39717,2909.09462
1423.4452,1834.84566
2483.90339,2903.92504
1429.7978,1846.45433
1429.47682,1861.31164
2027.78738,3664.54299
1431.07049,1896.02875
2027.48949,3673.14453
2020.66018,3663.02664
1625.79376,4603.73206
1568.22145,1955.99621
1568.9994,1957.4604
1472.32674,5517.97232
1577.21635,1960.66752
1613.871,4593.23064
1471.15796,5520.93797
1555.46939,1955.13743
1486.08926,5491.05216
3682.33055,2470.39087
1466.24707,5517.96271
3686.90357,2472.72741
1464.13601,5516.71624
4005.086,2474.44811
1440.35712,5462.91277
4030.41373,2466.15076
2011.64208,3759.92106
3683.8956,2481.3576
2014.1972,3728.24891
3688.71261,2472.94227
4750.0924,2532.52832
2008.7021,3734.51957
3681.77599,2474.47863
4743.71374,2528.8287
2010.35138,3728.1469
1800.52137,4148.91966
2104.07812,3552.79356
1793.61872,4139.62737
2104.75289,3550.48525
1800.72949,4144.99482
4490.42817,2526.09545
4496.66743,2522.48982
3524.98858,1398.73201
4488.74696,2522.02396
3505.8671,1339.69772
2414.92535,2573.65757
2472.15298,2911.15379
2032.46027,3630.73051
5653.32762,2990.96263
2057.14838,3645.50744
2056.00143,3641.31735
4264.85725,2512.70729
2052.64223,3645.95477
4264.13014,2504.73151
2041.8457,3653.50681
3620.67708,2437.25268
3624.59814,2452.31953
5691.10844,3006.96447
1634.71486,4556.34243
1879.01942,2152.39405
1641.39514,4560.95632
1863.22135,2142.57886
2616.60204,2690.10467
2631.66806,2681.96677
4830.72196,2598.43255
1950.57955,2189.74279
4835.76918,2603.91232
1954.72414,2186.75962
4833.40871,2604.038
1954.6714,2205.10025
4839.8956,2599.93045
4828.76315,2610.47538
5483.51658,2844.97174
2298.16606,3573.66454
5482.50763,2831.04202
2287.12612,3574.25227
2195.27758,3396.90828
2234.53205,3345.74863
2125.51889,3532.87961
2210.76963,3394.22064
2238.63968,3315.25939
2280.78333,3246.03122
2116.94575,3538.9854
2189.3427,3435.39913
3497.90627,1596.14294
3484.21473,1587.38459
1288.30541,1755.63363
1268.45498,1784.67501
1299.07359,1792.40638
1286.28864,1801.60713
2559.80969,2786.9833
661.34011,1658.8469
664.63709,1684.74825
703.86909,1662.62735
1090.04828,1731.84795
1550.078,4840.70996
2553.57584,2777.08355
1546.94688,4844.94517
2563.86866,2774.65641
2557.60647,2770.16995
2561.17021,2774.45546
2518.48209,2834.96621
2422.51997,2998.91568
1828.5007,4169.95289
2562.17115,2764.83448
2562.76664,2775.67793
2527.0574,2768.27987
2559.26685,2773.23997
2560.89707,2766.55158
4884.86488,2555.29241
1536.51795,4865.81687
4864.2068,2553.50999
1651.12193,2022.23797
839.82495,1719.94202
846.42515,1735.70331
1634.36498,2034.78826
1549.27478,4858.22021
1537.18321,4848.00089
2480.16025,3401.43103
2481.06109,3402.33
3604.15113,753.32636
672.04804,1684.24457
4473.05489,2519.17921
5193.02103,2722.30459
679.46001,1679.32213
4433.28512,2541.85362
5199.12198,2718.73172
4420.84517,2537.02382
3653.26493,701.81885
4434.51449,2514.66549
3648.66639,699.56781
3158.76037,1849.90054
3166.18393,1849.1884
3165.6913,1860.18395
3159.45951,1853.71103
3146.39546,1845.55783
3161.25997,1854.93369
5718.53601,2876.83704
1192.71708,1733.76722
1491.70618,5378.78438
3182.40406,1797.64862
5732.93636,2871.34387
3146.34293,1847.06799
2146.02493,3734.93627
1158.36733,1749.60581
1170.66491,1751.22156
5743.4295,3025.6016
5730.2898,3024.09671
3615.726,2458.07073
3619.18774,2454.5922
2836.98499,2204.09064
3619.88435,2457.72588
3622.30684,2461.01558
4837.80207,2534.13355
3621.36647,2457.1971
4830.29619,2548.57721
3621.34688,2458.31459
2838.92799,2205.61282
3632.0116,2443.7913
2839.21516,2211.23206
3607.41801,2457.02661
2831.48982,2206.67606
3601.0874,2467.69164
2844.36302,2201.00609
2802.12082,2230.37673
2727.74396,2262.13741
2452.54914,2333.86409
2715.11093,2387.63069
2790.84934,2378.99483
2563.91855,2717.59427
2740.06241,2382.24382
2754.11313,2399.34454
2749.99025,2384.2925
2494.93685,2891.30203
2499.32198,2887.82362
2491.275,2879.48542
2501.18358,2887.1202
1477.54069,5395.30601
1469.22372,5385.26526
3693.79714,659.32995
5859.89082,3117.84677
5852.70599,3112.78918
5833.67291,3122.99389
5841.40713,3117.47502
5839.77544,3122.5806
5851.88963,3120.3141
2791.98219,2336.10747
2789.73683,2331.70448
4270.66962,2570.39311
4252.60899,2568.991
4250.39316,2563.11617
5835.96984,3114.30503
692.30366,1676.53094
4255.65273,2557.04063
699.85555,1672.98557
4250.59732,2569.8802
2014.87491,2209.65841
3254.10899,2750.75089
4250.07418,2561.46758
1492.28649,5790.2383
2013.74202,2205.65513
4421.77227,2553.9146
1494.13484,5811.70641
2095.30365,3817.77847
2464.11864,2953.78533
2464.45322,2952.09957
2636.0781,3252.83837
5422.25229,2797.99865
3710.23825,2448.49592
3723.70834,2463.50261
1500.95211,5563.29155
3735.11024,2464.88771
1492.51446,5557.38761
3730.94829,2459.69334
1483.55176,5560.46805
1492.66493,5566.19981
3730.15953,2461.591
1485.98381,5561.7269
1483.71058,5560.83179
1736.18087,4338.87271
2915.86603,2414.64856
2905.87141,2401.20365
2384.8795,3476.46659
2383.82516,3480.93125
2384.27828,3488.46253
5791.1228,3069.73491
1563.00638,1965.77525
5785.58355,3048.84431
1562.1048,1966.82329
3470.67116,1391.66159
1565.9574,1958.49116
3515.76479,1348.5029
3753.5157,2438.19583
3749.5076,2461.7436
3057.21905,3001.1446
1462.99046,5571.02269
1476.98372,5587.45991
3475.73742,1561.78199
4153.92874,2493.19115
4156.29538,2501.10764
4156.35161,2489.73163
3061.94024,3000.92591
2776.56934,2403.6523
1691.1771,2030.09114
2758.04068,2402.86341
3408.19663,1682.36922
1680.64773,4459.71347
3418.91964,1676.0383
1705.48521,4449.20817
3428.78318,1676.40561
1694.90072,4447.80647
3431.17209,1673.33873
3426.2111,1688.81658
3425.14423,1675.54146
3432.82226,1674.2732
2926.11058,3096.30541
2773.65577,2375.84428
3513.00298,1384.0157
2787.23234,2372.79502
3438.87347,1665.82029
3403.51417,1639.55979
5113.91963,2668.41235
3517.85787,1390.54306
1453.41885,1875.35343
3489.35537,1259.07343
3483.09447,1298.77701
3476.78733,1291.02023
3486.35523,1296.82463
2792.94207,2380.15576
2779.35906,2378.56981
2422.61191,3019.42984
2785.59138,2387.03449
3471.40176,1287.79579
2418.52558,3026.49685
3485.51189,1295.85875
3468.06365,1286.74455
3469.04454,1303.97998
1649.01323,4559.69434
1646.6043,4540.68493
4784.87239,2537.44445
4799.51437,2528.06165
4790.65826,2545.97857
3896.20589,2463.91335
1615.17491,4560.26815
4341.21035,2548.95857
4337.06712,2557.21912
5031.85557,2620.02703
4347.65568,2531.51963
5026.27295,2614.20187
4331.34071,2566.15397
1622.26429,4547.72994
4470.9596,2541.31685
1633.29088,4555.90714
4475.10919,2529.10147
4341.81058,2538.59439
2277.38634,3602.23748
2559.81323,2791.67468
5100.17633,2635.13344
2557.89212,2771.97334
4584.13808,2590.30613
5100.96589,2620.71217
5097.8657,2634.55009
5096.41908,2627.24305
5094.9674,2625.18778
1705.11666,4448.34673
1691.91382,4457.93109
4526.53136,2525.22186
1715.00638,4456.53671
2432.05064,2343.23949
4112.76826,2477.3048
1715.10185,4455.25245
2444.34691,2338.50387
2439.80372,2329.38899
2451.52089,2345.11058
2426.43199,2324.21408
2438.50082,2329.81696
2435.66589,2333.91952
2445.90219,2332.31648
4536.64593,2531.01794
2459.05421,2340.23854
4532.44621,2531.13899
2459.5368,2327.67993
3490.27754,1426.98115
5641.12739,2842.17148
3500.26121,1412.0322
3490.90427,1419.80602
2324.44264,3541.39393
2339.02167,3524.47247
2328.39383,3540.26734
2323.27401,3552.78997
5661.17988,3010.44971
5734.3854,3019.19929
5697.03331,2979.68519
2786.23711,2325.04468
2787.72238,2341.23144
1485.0797,5488.97881
1482.29518,5488.1126
3468.38917,1252.92056
1480.18394,5497.37644
3485.67393,1247.10975
3476.84501,1249.45598
3531.52768,1496.7021
1520.92759,4958.76336
1518.55413,4961.31133
2215.4763,3388.39115
2194.34158,3401.69742
2204.19286,3394.75826
2523.04725,3339.77981
2537.01145,3338.82018
2202.75765,3396.86405
5113.20056,2701.78578
5109.19173,2696.76271
2085.70008,3585.81328
2806.04807,2395.05184
2811.06717,2391.36214
1496.87362,5882.12834
1485.32761,5532.15226
1840.99283,4148.09148
4988.40804,2604.43194
1853.31499,4145.19702
4988.23332,2589.25684
1848.6547,4149.3343
2554.09927,2813.64913
1852.77101,4146.39543
2468.99662,2876.11601
2488.58397,2885.95773
5647.81641,2945.37591
2488.90422,2881.98667
5635.73588,2934.36828
2490.92736,2871.3239
2500.6446,2849.60088
5628.65517,2942.06329
2133.43881,3774.18596
2934.53989,2367.6641
5627.4445,2935.93031
2136.45152,3761.83646
3742.36972,631.8301
5626.22218,2928.60523
2116.52746,3744.69225
3679.9982,650.85955
2131.44104,3761.41527
2948.67112,2422.90698
3692.07418,650.55328
2941.69719,2418.28318
5711.7884,3025.04566
2131.34837,3759.24347
5745.58096,3030.28834
5744.76105,3031.13286
3586.87717,789.28269
3578.79917,793.21702
2555.43709,2790.14428
2207.65811,3662.65581
2559.39529,2779.70622
1582.6427,5080.28128
1521.65891,5201.56876
1537.61697,5253.12399
1493.0833,5366.49135
2836.41765,3146.52175
3471.03292,2527.00938
2185.13604,3423.63977
1598.57444,4913.22539
2184.9283,3423.39442
3454.45041,2434.46585
2180.27738,3428.25898
3458.43599,2444.10286
2180.24707,3420.22583
3441.7837,2441.91136
2181.37397,3426.93749
876.77342,1744.11396
2179.47102,3427.05471
885.30825,1746.76273
2180.54499,3442.18636
883.04902,1746.92451
1990.04501,3956.40368
2970.2927,3051.6558
880.80184,1731.75663
1665.46693,4469.22389
882.80463,1743.63475
888.89223,1727.06811
2938.49999,3056.92832
1718.36045,4350.15518
1710.10938,4350.82541
2949.8408,3080.61528
2946.96395,3070.89077
1494.74344,5192.97224
1664.34421,4465.36791
3862.44218,2500.27401
1657.36073,4466.28022
1783.23619,2097.87237
3867.98386,2493.09978
1785.81415,2105.47002
3657.4357,2430.76339
2177.43305,3682.46042
2186.5702,3693.58874
2185.45644,3687.89616
2189.11258,3686.96339
2197.40534,3699.96354
2977.36889,1947.85272
2377.69461,3509.89505
2963.75888,1991.57606
2189.11206,2272.00005
2185.45487,2276.63498
2193.79336,2269.90104
2929.27346,3098.72744
2925.7169,3110.33092
2481.87367,2926.30624
4685.01188,2573.03707
2479.0654,2925.65298
4685.56267,2577.59163
2477.17623,2925.41221
2028.24739,3692.53712
1142.50672,1741.501
3585.67496,2460.0276
1170.42967,1728.28486
1593.67255,4679.13155
3579.95342,2452.91606
1578.44478,4682.69706
1804.41757,4071.94979
2829.22956,2150.03441
1821.15168,4069.69355
2841.68062,2153.27301
2844.38251,2174.33552
3931.90199,2479.07199
3072.83197,2364.8701
3065.16891,2350.98723
5547.95549,2874.34747
5549.13387,2858.83951
1297.3573,1772.06138
2150.76063,3438.08645
5540.54013,2876.7664
1303.52037,1785.2554
1304.36629,1789.57117
1303.26871,1786.91005
1291.1183,1764.77642
4020.03683,2481.44226
4024.97355,2467.06774
2846.9707,2163.87514
3908.86835,2462.5943
2325.65828,2312.86007
2354.52935,2321.36836
1671.73473,4689.62272
1636.24435,4623.5209
2261.02831,3612.68241
2278.05277,3626.23206
2265.81277,3630.26694
4202.45686,2484.76249
778.40004,1699.50022
3300.00174,2728.85017
779.60123,1725.68176
3286.13161,2704.43638
4793.07225,2578.56368
3292.11678,2700.88154
4789.44535,2587.92057
3358.18419,2641.58963
780.94065,1686.96284
3362.84918,2637.31892
1816.76463,4055.81323
1825.54537,4071.23103
1819.84251,4065.85174
4107.12388,2479.3099
4221.03599,2504.27347
3494.21734,951.44341
3704.18325,2457.49128
1820.81526,4064.64951
1824.60219,4069.87805
3505.65958,969.84987
3466.1818,974.47487
3481.63938,967.16994
3491.39389,950.75208
1487.57407,5253.13087
3096.09228,2437.95075
3468.06312,959.87054
1479.80196,5250.4218
3089.77418,2434.07492
3501.09689,970.53764
2451.36567,3416.81039
3488.56213,959.32325
2448.28315,3406.71399
3091.8309,2441.90431
3479.42971,994.67223
2452.98763,3409.26766
2450.34936,3412.93591
2439.60531,3401.66607
2452.83551,3414.89182
1557.726,4766.21906
1555.75067,4766.64402
1551.60903,4792.11305
2787.99439,2449.95268
1549.23693,4791.55415
3058.50175,2442.82753
2747.36263,2457.90762
2183.53804,3405.26907
1604.4384,4638.95425
2436.24797,2317.42039
2418.06946,2308.13942
2764.33116,2405.71972
2230.25858,3333.66253
3387.32091,1695.40632
2239.7128,3320.38494
2766.10294,2352.97257
2239.74468,3316.40067
2242.0465,3318.06939
2243.1058,3325.21495
2241.0528,3313.5551
1932.85592,3830.96908
1164.1752,1742.93814
5329.66508,2768.43343
5339.88159,2763.03973
5366.90987,2771.41931
5392.53636,2773.96091
5418.50732,2781.21962
5896.2175,2954.22924
5894.87823,2937.55647
5881.74194,2961.32981
1757.40376,4294.67012
1758.89287,4288.64898
1754.15989,4307.48534
1755.05204,4297.63257
5389.7632,2775.21393
1754.96029,4304.92298
5332.63808,2754.7214
1750.90563,4296.11062
5333.75771,2759.89548
1754.54217,4299.46645
2394.25005,3053.63434
3496.40118,1562.76802
2394.44669,3055.24538
3500.11343,1555.88472
2413.39177,3030.66916
3504.97148,1557.43837
3502.3413,1550.77523
5345.18953,2760.81169
5339.42677,2761.58779
4423.69797,2535.31533
4409.50972,2562.7396
4430.49808,2537.05548
4419.82479,2538.98819
3115.16949,1889.56319
4100.40769,2470.8366
2951.92758,3077.25467
4098.88337,2474.00706
1621.96971,4883.54999
4099.14674,2470.2754
1587.90825,4878.46495
4091.72109,2474.52618
4101.337,2469.18517
1476.34268,5482.64155
4096.4277,2475.29593
4102.80102,2471.6095
4103.35068,2470.34635
2805.3184,2210.92953
3486.77439,2430.47357
3636.71794,2450.34534
3693.83546,2456.67764
2129.94818,3512.37351
3698.02201,2442.81007
2120.71407,3524.36569
2088.34923,3507.78443
3418.57468,2532.58527
3226.57715,1813.76076
3616.59504,795.28027
1879.61044,2101.45482
3221.36672,1819.04441
1828.74545,2161.53637
3216.73863,1816.73602
2300.01748,3141.7703
3216.80932,1819.58508
1818.67095,4178.10772
2155.65581,2249.63651
2329.24228,3172.33196
3216.94092,1819.8161
1819.05247,4196.30953
2058.19035,2213.79923
2317.28973,3167.45872
3221.94209,1810.40873
2033.60849,2217.31055
2036.08813,2217.82395
2318.26972,3169.1701
3223.19995,1824.00233
1865.32362,2146.74204
2326.98812,3174.61196
3448.13372,1623.93587
1843.65196,2138.84865
2327.0458,3169.66217
3491.10475,1593.56483
1856.87597,2155.57127
2331.31613,3170.25701
2460.11728,3429.0488
2454.10146,3428.87515
2477.95237,3425.16668
1475.33203,5379.20346
1479.93429,5374.70252
4692.95637,2588.69832
4696.09081,2581.26662
1525.32004,5838.52412
1497.36528,5837.71448
2759.35136,2411.59058
4074.13457,2479.16042
2780.87352,2415.66001
4072.70906,2473.54342
2546.9409,2369.98665
4061.35925,2470.08184
2551.01098,2358.32569
2549.84466,2349.9345
4076.46919,2472.95828
4892.51953,2614.83283
2522.23727,2348.73061
4075.242,2479.59176
4870.68502,2610.63878
2337.83291,2303.35275
4873.62648,2609.81904
1484.24235,5188.26901
2339.94994,2305.63923
2311.44532,2292.61888
2328.54045,2301.47313
1495.89484,5462.13777
1500.27351,5457.46379
1520.86817,5451.34466
2349.30878,3540.01548
2348.96593,3532.29168
3883.62766,2463.64912
3891.38501,2460.27252
1488.06885,5406.24722
1957.04004,3861.93223
2951.3895,2415.64306
3610.75232,2435.05492
5640.6944,2859.47552
3626.10881,2466.67949
5675.71927,2852.82399
3121.33948,1883.549
